rfq_id,match_id,similarity_score
4a0c7903-ab86-4732-96bd-5569b8f96729,d78c93f7-f427-499b-8499-0a9c37aaa135,0.765
3e727927-a69d-416f-8957-7a62cfa8daae,267e5bc4-897a-4fc1-97d2-26a45829ba19,0.85
3e727927-a69d-416f-8957-7a62cfa8daae,c39d8943-a251-4a88-8042-d87ffe5c9e2d,0.85
3e727927-a69d-416f-8957-7a62cfa8daae,0222eb2e-ceb8-4967-9796-e220209c6b00,0.85
267e5bc4-897a-4fc1-97d2-26a45829ba19,c39d8943-a251-4a88-8042-d87ffe5c9e2d,1.0
267e5bc4-897a-4fc1-97d2-26a45829ba19,0222eb2e-ceb8-4967-9796-e220209c6b00,1.0
267e5bc4-897a-4fc1-97d2-26a45829ba19,106095b4-e2ca-4c88-839c-7045853b7fb0,1.0
f7bbbdaf-da16-4964-92b6-e7fdd11dc74a,e14a46c3-b349-4441-b09f-8088e5663262,1.0
f7bbbdaf-da16-4964-92b6-e7fdd11dc74a,294f8dc9-c7a3-4507-95d5-1e4d3c983ab3,1.0
f7bbbdaf-da16-4964-92b6-e7fdd11dc74a,0a82367f-047b-4516-9f14-d9d1966f7cec,0.85
8eae8f75-558d-4a20-97cd-b4a58b2e152d,8d07ce96-32b7-4bbe-9b3d-4d3b03f8de9b,0.9
8eae8f75-558d-4a20-97cd-b4a58b2e152d,f749d7c2-09cb-4df1-af8a-4c486f38720c,0.612
8eae8f75-558d-4a20-97cd-b4a58b2e152d,ceb7c087-e841-483e-8231-11e436c9e04c,0.400008
40bfde20-4a3c-4a4f-8e47-173e193f5eab,5c819189-c9e0-47e3-a258-49323197d124,0.85
40bfde20-4a3c-4a4f-8e47-173e193f5eab,a065713e-1a0f-472f-b7e3-125a8da72465,0.255
40bfde20-4a3c-4a4f-8e47-173e193f5eab,4547058c-19a5-459c-96e7-5c4cfa7f2568,0.255
5c819189-c9e0-47e3-a258-49323197d124,40bfde20-4a3c-4a4f-8e47-173e193f5eab,0.85
5c819189-c9e0-47e3-a258-49323197d124,a065713e-1a0f-472f-b7e3-125a8da72465,0.255
5c819189-c9e0-47e3-a258-49323197d124,4547058c-19a5-459c-96e7-5c4cfa7f2568,0.255
f321598e-7a5f-442f-8bee-99d9f5e0f954,08ba0f47-0d00-43a0-a06f-6c54301b6ed4,0.85
f321598e-7a5f-442f-8bee-99d9f5e0f954,98f12e54-6af0-4e8d-990c-4da4dd74db5a,0.7
f321598e-7a5f-442f-8bee-99d9f5e0f954,01fcb584-7de5-4dfb-93da-4219074e8a88,0.7
98f12e54-6af0-4e8d-990c-4da4dd74db5a,e3ab8de6-873c-4345-ab55-04019d50c786,0.85
98f12e54-6af0-4e8d-990c-4da4dd74db5a,f321598e-7a5f-442f-8bee-99d9f5e0f954,0.7
98f12e54-6af0-4e8d-990c-4da4dd74db5a,01fcb584-7de5-4dfb-93da-4219074e8a88,0.7
01fcb584-7de5-4dfb-93da-4219074e8a88,52cf9a32-613e-48fb-bcaa-c1c887d54d13,0.85
01fcb584-7de5-4dfb-93da-4219074e8a88,f321598e-7a5f-442f-8bee-99d9f5e0f954,0.7
01fcb584-7de5-4dfb-93da-4219074e8a88,98f12e54-6af0-4e8d-990c-4da4dd74db5a,0.7
7447b6dc-e0c9-4567-b627-e2e4eed64d64,f894a0a6-d08f-4660-9f86-701661e29503,0.85
7447b6dc-e0c9-4567-b627-e2e4eed64d64,f321598e-7a5f-442f-8bee-99d9f5e0f954,0.7
7447b6dc-e0c9-4567-b627-e2e4eed64d64,98f12e54-6af0-4e8d-990c-4da4dd74db5a,0.7
8fdd1d44-bd45-4f54-9eac-f0b952860804,46860da6-7a9d-4aa6-ba75-ab8554d97b6b,0.85
8fdd1d44-bd45-4f54-9eac-f0b952860804,f321598e-7a5f-442f-8bee-99d9f5e0f954,0.7
8fdd1d44-bd45-4f54-9eac-f0b952860804,98f12e54-6af0-4e8d-990c-4da4dd74db5a,0.7
08ba0f47-0d00-43a0-a06f-6c54301b6ed4,f321598e-7a5f-442f-8bee-99d9f5e0f954,0.85
08ba0f47-0d00-43a0-a06f-6c54301b6ed4,e3ab8de6-873c-4345-ab55-04019d50c786,0.7
08ba0f47-0d00-43a0-a06f-6c54301b6ed4,52cf9a32-613e-48fb-bcaa-c1c887d54d13,0.7
e3ab8de6-873c-4345-ab55-04019d50c786,98f12e54-6af0-4e8d-990c-4da4dd74db5a,0.85
e3ab8de6-873c-4345-ab55-04019d50c786,08ba0f47-0d00-43a0-a06f-6c54301b6ed4,0.7
e3ab8de6-873c-4345-ab55-04019d50c786,52cf9a32-613e-48fb-bcaa-c1c887d54d13,0.7
52cf9a32-613e-48fb-bcaa-c1c887d54d13,01fcb584-7de5-4dfb-93da-4219074e8a88,0.85
52cf9a32-613e-48fb-bcaa-c1c887d54d13,08ba0f47-0d00-43a0-a06f-6c54301b6ed4,0.7
52cf9a32-613e-48fb-bcaa-c1c887d54d13,e3ab8de6-873c-4345-ab55-04019d50c786,0.7
b6a8a28e-b744-4e4f-a040-be65cfec1ef5,63078462-b3a8-463c-8c44-301ec9d0d024,0.765
b6a8a28e-b744-4e4f-a040-be65cfec1ef5,a092041b-9522-4000-a4fb-d706ad2ea626,0.765
b6a8a28e-b744-4e4f-a040-be65cfec1ef5,24682f82-8800-42d6-974c-745383c184d7,0.765
8d07ce96-32b7-4bbe-9b3d-4d3b03f8de9b,8eae8f75-558d-4a20-97cd-b4a58b2e152d,0.9
8d07ce96-32b7-4bbe-9b3d-4d3b03f8de9b,7e288b0c-a07c-49ab-aeb3-eafc485554d2,0.8
8d07ce96-32b7-4bbe-9b3d-4d3b03f8de9b,0b2f966d-8a4e-4745-98a2-dbed042195b0,0.6
7e288b0c-a07c-49ab-aeb3-eafc485554d2,8d07ce96-32b7-4bbe-9b3d-4d3b03f8de9b,0.8
7e288b0c-a07c-49ab-aeb3-eafc485554d2,0b2f966d-8a4e-4745-98a2-dbed042195b0,0.6
7e288b0c-a07c-49ab-aeb3-eafc485554d2,a092041b-9522-4000-a4fb-d706ad2ea626,0.6
4c7232c9-33b7-4531-b478-5c001092cb50,214495fa-9e1c-4cee-80f0-2efb0d3e8d68,0.595
4c7232c9-33b7-4531-b478-5c001092cb50,97a980bc-618b-4514-9e91-f64d6372af33,0.595
4c7232c9-33b7-4531-b478-5c001092cb50,24682f82-8800-42d6-974c-745383c184d7,0.57
6d30555c-7660-45fc-89fb-cfb94b97f189,973263ef-721e-44c3-8921-81678e9a927a,0.8
6d30555c-7660-45fc-89fb-cfb94b97f189,75551299-bf73-4b4d-9f30-192dc8d98a46,0.51
6d30555c-7660-45fc-89fb-cfb94b97f189,54b65572-3d8b-42d6-a11d-b2c57f966a7f,0.51
1af11d15-fd04-4f06-828a-e6ae465168f7,f261d62a-30dd-4705-88bf-44439917b3bc,0.88
1af11d15-fd04-4f06-828a-e6ae465168f7,307024ad-1a6a-40ac-87eb-72ddfb05e836,0.836
1af11d15-fd04-4f06-828a-e6ae465168f7,5339f5eb-c9c5-4b14-9d04-5714b0c852ae,0.836
386d5c5f-c66c-436a-b015-ec798d1650ac,fde5043e-389b-4459-bf47-998f996fe375,0.95
386d5c5f-c66c-436a-b015-ec798d1650ac,5129abc6-b09b-4ff1-b4c1-22c846d12a81,0.595
386d5c5f-c66c-436a-b015-ec798d1650ac,0be5aa4c-6c29-4d29-97f2-7e753d2d550d,0.595
f894a0a6-d08f-4660-9f86-701661e29503,7447b6dc-e0c9-4567-b627-e2e4eed64d64,0.85
f894a0a6-d08f-4660-9f86-701661e29503,08ba0f47-0d00-43a0-a06f-6c54301b6ed4,0.7
f894a0a6-d08f-4660-9f86-701661e29503,e3ab8de6-873c-4345-ab55-04019d50c786,0.7
46860da6-7a9d-4aa6-ba75-ab8554d97b6b,8fdd1d44-bd45-4f54-9eac-f0b952860804,0.85
46860da6-7a9d-4aa6-ba75-ab8554d97b6b,08ba0f47-0d00-43a0-a06f-6c54301b6ed4,0.7
46860da6-7a9d-4aa6-ba75-ab8554d97b6b,e3ab8de6-873c-4345-ab55-04019d50c786,0.7
e49685ce-7c01-48bd-bc65-3be4a385a11d,7d6466a3-3fb5-496e-a8db-9f2483b6edea,0.85
e49685ce-7c01-48bd-bc65-3be4a385a11d,bf0d7f3e-ee35-45b0-b2b1-639fc9e59269,0.7
e49685ce-7c01-48bd-bc65-3be4a385a11d,a0ece0e8-8871-43d5-9b80-440dc6dbb5de,0.7
bf0d7f3e-ee35-45b0-b2b1-639fc9e59269,e4b7abfe-d035-468a-b317-7709b146205f,0.85
bf0d7f3e-ee35-45b0-b2b1-639fc9e59269,e49685ce-7c01-48bd-bc65-3be4a385a11d,0.7
bf0d7f3e-ee35-45b0-b2b1-639fc9e59269,a0ece0e8-8871-43d5-9b80-440dc6dbb5de,0.7
a0ece0e8-8871-43d5-9b80-440dc6dbb5de,9825748d-d475-43f3-80e8-5fd3154eee52,0.85
a0ece0e8-8871-43d5-9b80-440dc6dbb5de,e49685ce-7c01-48bd-bc65-3be4a385a11d,0.7
a0ece0e8-8871-43d5-9b80-440dc6dbb5de,bf0d7f3e-ee35-45b0-b2b1-639fc9e59269,0.7
de751829-82ae-4f1c-92fc-a9dd4d616882,3bd63733-b79b-4f0b-a233-b6d10c359ec5,0.85
de751829-82ae-4f1c-92fc-a9dd4d616882,e49685ce-7c01-48bd-bc65-3be4a385a11d,0.7
de751829-82ae-4f1c-92fc-a9dd4d616882,bf0d7f3e-ee35-45b0-b2b1-639fc9e59269,0.7
560aca16-912a-4b06-a185-74f37e584027,f25cca62-d041-4ad8-81f6-6202a26512cb,0.85
560aca16-912a-4b06-a185-74f37e584027,e49685ce-7c01-48bd-bc65-3be4a385a11d,0.7
560aca16-912a-4b06-a185-74f37e584027,bf0d7f3e-ee35-45b0-b2b1-639fc9e59269,0.7
7d6466a3-3fb5-496e-a8db-9f2483b6edea,e49685ce-7c01-48bd-bc65-3be4a385a11d,0.85
7d6466a3-3fb5-496e-a8db-9f2483b6edea,e4b7abfe-d035-468a-b317-7709b146205f,0.7
7d6466a3-3fb5-496e-a8db-9f2483b6edea,9825748d-d475-43f3-80e8-5fd3154eee52,0.7
e4b7abfe-d035-468a-b317-7709b146205f,bf0d7f3e-ee35-45b0-b2b1-639fc9e59269,0.85
e4b7abfe-d035-468a-b317-7709b146205f,7d6466a3-3fb5-496e-a8db-9f2483b6edea,0.7
e4b7abfe-d035-468a-b317-7709b146205f,9825748d-d475-43f3-80e8-5fd3154eee52,0.7
9825748d-d475-43f3-80e8-5fd3154eee52,a0ece0e8-8871-43d5-9b80-440dc6dbb5de,0.85
9825748d-d475-43f3-80e8-5fd3154eee52,7d6466a3-3fb5-496e-a8db-9f2483b6edea,0.7
9825748d-d475-43f3-80e8-5fd3154eee52,e4b7abfe-d035-468a-b317-7709b146205f,0.7
3bd63733-b79b-4f0b-a233-b6d10c359ec5,de751829-82ae-4f1c-92fc-a9dd4d616882,0.85
3bd63733-b79b-4f0b-a233-b6d10c359ec5,7d6466a3-3fb5-496e-a8db-9f2483b6edea,0.7
3bd63733-b79b-4f0b-a233-b6d10c359ec5,e4b7abfe-d035-468a-b317-7709b146205f,0.7
f25cca62-d041-4ad8-81f6-6202a26512cb,560aca16-912a-4b06-a185-74f37e584027,0.85
f25cca62-d041-4ad8-81f6-6202a26512cb,7d6466a3-3fb5-496e-a8db-9f2483b6edea,0.7
f25cca62-d041-4ad8-81f6-6202a26512cb,e4b7abfe-d035-468a-b317-7709b146205f,0.7
4273fd28-5992-43a0-bd98-66cf6b650f54,75a6811c-6d0b-4122-85d0-260989db9672,0.4
4273fd28-5992-43a0-bd98-66cf6b650f54,ff41f06c-3b42-4ca1-837e-6b6fa5c7e16b,0.4
4273fd28-5992-43a0-bd98-66cf6b650f54,37e624be-b125-464f-85b6-1838530193ef,0.255
05c71356-48ba-4b48-a217-678ba62ca4b0,6e506d3b-5df6-41ae-aa16-30e8ae177551,0.9
05c71356-48ba-4b48-a217-678ba62ca4b0,336f5e78-4278-4b78-84f1-b91490349f19,0.9
05c71356-48ba-4b48-a217-678ba62ca4b0,804a4304-48b2-4a76-917e-91ab96f4a6e1,0.6375
837f9a69-1103-451f-b24d-e971d7135417,6f5e4b13-e1f1-4a4c-b426-a60ead9faf7a,0.85
837f9a69-1103-451f-b24d-e971d7135417,a8d35e4d-5504-4410-8134-6f329acdf203,0.62551
837f9a69-1103-451f-b24d-e971d7135417,46bdf019-e50b-433a-9a12-2a18f201af9b,0.51
5a5e08da-bed0-44f8-bf8b-e0a7c3adff45,2c6d632d-9a47-4dae-9bc1-6e41b40eca3f,0.85
5a5e08da-bed0-44f8-bf8b-e0a7c3adff45,146a67a8-eae0-45ea-b93d-08c5fd9ed2d4,0.85
5a5e08da-bed0-44f8-bf8b-e0a7c3adff45,7d4938ac-745b-4ddc-a0bc-e2f8535411b8,0.7225
2c6d632d-9a47-4dae-9bc1-6e41b40eca3f,5a5e08da-bed0-44f8-bf8b-e0a7c3adff45,0.85
2c6d632d-9a47-4dae-9bc1-6e41b40eca3f,7d4938ac-745b-4ddc-a0bc-e2f8535411b8,0.85
2c6d632d-9a47-4dae-9bc1-6e41b40eca3f,146a67a8-eae0-45ea-b93d-08c5fd9ed2d4,0.7225
28b82b56-298a-4050-ad03-47dab37e4d2e,0543ec11-51e5-4b6e-8ff3-bd1dc271d768,0.85
28b82b56-298a-4050-ad03-47dab37e4d2e,25971e2e-305e-4301-a5f9-24b276ab37a1,0.85
28b82b56-298a-4050-ad03-47dab37e4d2e,86008598-05ed-4532-8a70-e8ee8daf3796,0.595
341ae37b-3e39-44f4-99f5-566fab316e0c,bf42879f-e641-475a-8b19-c5df8f6cee7a,0.85
341ae37b-3e39-44f4-99f5-566fab316e0c,7c8f99f0-5cae-4a08-9649-1b870e55e903,0.85
341ae37b-3e39-44f4-99f5-566fab316e0c,c64aac64-f8db-475b-8584-da8551b0a712,0.7225
bf42879f-e641-475a-8b19-c5df8f6cee7a,341ae37b-3e39-44f4-99f5-566fab316e0c,0.85
bf42879f-e641-475a-8b19-c5df8f6cee7a,c64aac64-f8db-475b-8584-da8551b0a712,0.85
bf42879f-e641-475a-8b19-c5df8f6cee7a,7c8f99f0-5cae-4a08-9649-1b870e55e903,0.7225
2564eefa-070f-4e4a-915e-c553a35fa561,bf6a1dea-972e-4f53-8162-9bf22ea28fd0,0.944521
2564eefa-070f-4e4a-915e-c553a35fa561,3200a4ec-1195-451c-aa71-a76b2e7f4522,0.792308
2564eefa-070f-4e4a-915e-c553a35fa561,eed02859-50cc-49f5-8b28-1ec074702cb7,0.765
9f17335e-306b-48c7-8ee5-53a8d967e6f5,a8f1cbe4-226c-451e-b23c-15bc7d3c0fbf,0.55
9f17335e-306b-48c7-8ee5-53a8d967e6f5,03c82871-807d-4a40-8021-fb911ab9e9c9,0.4675
9f17335e-306b-48c7-8ee5-53a8d967e6f5,ac98ce23-604a-4928-b606-6d1f440f33af,0.40001
69b87316-8ff0-4eab-b9ff-210247784518,ac98ce23-604a-4928-b606-6d1f440f33af,1.0
69b87316-8ff0-4eab-b9ff-210247784518,06bf89b8-3e0b-4be9-a611-1e656cae34eb,0.7
69b87316-8ff0-4eab-b9ff-210247784518,71721a5d-14cd-4583-b637-d802c9a85a21,0.566667
6a52c8f2-ce2b-4939-b090-8e9a49afe284,70770051-5ba0-4cf9-80da-e50674b4a7ea,1.0
6a52c8f2-ce2b-4939-b090-8e9a49afe284,c62fe981-4863-46f3-aaab-dd42c7d5f6dd,1.0
6a52c8f2-ce2b-4939-b090-8e9a49afe284,d6cf062a-c830-436c-b2d2-6ac0f0e37fc0,0.85
4eb62a9e-c3f6-4056-8357-7a05db04937d,37385708-da8b-4939-be31-79521cbd3a30,0.7
4eb62a9e-c3f6-4056-8357-7a05db04937d,e81e43f1-b14c-4185-bd38-684f5ab77cf5,0.7
4eb62a9e-c3f6-4056-8357-7a05db04937d,c406aba2-e64f-4a9d-81e6-5c355614f693,0.7
49fdec6f-4d3b-4bab-b6e5-3dcba739af9c,9c01afc5-0bdd-4af8-97cf-927e8b5d9b7e,0.3825
49fdec6f-4d3b-4bab-b6e5-3dcba739af9c,ca60a74b-7cdc-4098-a20c-2de916dcb66b,0.38
49fdec6f-4d3b-4bab-b6e5-3dcba739af9c,c880e01f-5294-4ca9-a7ae-5c0affbd5dec,0.2375
b895d027-5c42-4455-be0f-a83d981fbb4c,a29b9c1d-663c-46ef-8950-d567c4f9771b,0.85
b895d027-5c42-4455-be0f-a83d981fbb4c,9bc1c99a-5363-4d71-9e5d-70e7e69f988c,0.85
b895d027-5c42-4455-be0f-a83d981fbb4c,fc8cf4d1-ac28-4a43-8661-5a9c39e86369,0.7225
a29b9c1d-663c-46ef-8950-d567c4f9771b,b895d027-5c42-4455-be0f-a83d981fbb4c,0.85
a29b9c1d-663c-46ef-8950-d567c4f9771b,fc8cf4d1-ac28-4a43-8661-5a9c39e86369,0.85
a29b9c1d-663c-46ef-8950-d567c4f9771b,9bc1c99a-5363-4d71-9e5d-70e7e69f988c,0.7225
b19e4dcf-a8b8-4c15-a6b0-a3ad1d6a8a19,b6d00da1-7e7e-44ad-b798-3c3bb216ae45,0.85
b19e4dcf-a8b8-4c15-a6b0-a3ad1d6a8a19,88787789-76a4-44ab-8e89-743b83d2b563,0.687368
b19e4dcf-a8b8-4c15-a6b0-a3ad1d6a8a19,2ac2bd99-e161-4856-9b24-6dc6bf7d985b,0.454444
52999e61-3e95-4863-80c7-885d6135ff13,acc63b60-a988-4e48-bf68-78b98b7c6125,0.85
52999e61-3e95-4863-80c7-885d6135ff13,1e8ac77e-ffc3-40f4-9f3d-f5ca86bc045f,0.62551
52999e61-3e95-4863-80c7-885d6135ff13,7f7b4920-d653-4e3a-8113-70130b079c9b,0.55
204bb059-11ec-450a-91cb-d78a8a5619cc,46bdf019-e50b-433a-9a12-2a18f201af9b,0.4
204bb059-11ec-450a-91cb-d78a8a5619cc,7916fb45-89ef-445c-93f7-21a464eb870c,0.4
204bb059-11ec-450a-91cb-d78a8a5619cc,37385708-da8b-4939-be31-79521cbd3a30,0.4
c6d8975a-3dd1-485c-944a-766e985c72ef,c7f25358-6aab-48b5-b733-40b57f60a82c,0.6
c6d8975a-3dd1-485c-944a-766e985c72ef,b87da418-3080-4e21-b3e0-b967b9a17e21,0.6
c6d8975a-3dd1-485c-944a-766e985c72ef,ea6ad449-b0b9-4d12-b7b4-3a76df497d85,0.6
c7f25358-6aab-48b5-b733-40b57f60a82c,c6d8975a-3dd1-485c-944a-766e985c72ef,0.6
c7f25358-6aab-48b5-b733-40b57f60a82c,b87da418-3080-4e21-b3e0-b967b9a17e21,0.6
c7f25358-6aab-48b5-b733-40b57f60a82c,ea6ad449-b0b9-4d12-b7b4-3a76df497d85,0.6
b87da418-3080-4e21-b3e0-b967b9a17e21,c6d8975a-3dd1-485c-944a-766e985c72ef,0.6
b87da418-3080-4e21-b3e0-b967b9a17e21,c7f25358-6aab-48b5-b733-40b57f60a82c,0.6
b87da418-3080-4e21-b3e0-b967b9a17e21,ea6ad449-b0b9-4d12-b7b4-3a76df497d85,0.6
ea6ad449-b0b9-4d12-b7b4-3a76df497d85,c6d8975a-3dd1-485c-944a-766e985c72ef,0.6
ea6ad449-b0b9-4d12-b7b4-3a76df497d85,c7f25358-6aab-48b5-b733-40b57f60a82c,0.6
ea6ad449-b0b9-4d12-b7b4-3a76df497d85,b87da418-3080-4e21-b3e0-b967b9a17e21,0.6
05a2fd29-2be1-4244-a35a-4ddbf1f75ac1,3c938716-3889-4d73-bb45-d4586b1a44b1,0.561
05a2fd29-2be1-4244-a35a-4ddbf1f75ac1,f2c2d70e-32b9-49fd-bb8a-06cd971f99c4,0.561
05a2fd29-2be1-4244-a35a-4ddbf1f75ac1,1d746f17-0484-43df-bde3-783203462c19,0.5225
3c938716-3889-4d73-bb45-d4586b1a44b1,f2c2d70e-32b9-49fd-bb8a-06cd971f99c4,0.76
3c938716-3889-4d73-bb45-d4586b1a44b1,05a2fd29-2be1-4244-a35a-4ddbf1f75ac1,0.561
3c938716-3889-4d73-bb45-d4586b1a44b1,7bcf7822-565a-479f-b1b6-32e396b3f35f,0.46
2ab7f631-aed8-4647-a5bb-99427860d0bb,4f1d0f3c-328f-4e49-9934-007dcb348657,0.7
2ab7f631-aed8-4647-a5bb-99427860d0bb,b2f5aed7-4a7c-4333-8cc2-2d0a1931b8d0,0.561
2ab7f631-aed8-4647-a5bb-99427860d0bb,0d6ec83e-517c-4ac7-9d83-38ca54d637fc,0.561
7f7b4920-d653-4e3a-8113-70130b079c9b,46bdf019-e50b-433a-9a12-2a18f201af9b,0.85
7f7b4920-d653-4e3a-8113-70130b079c9b,1e8ac77e-ffc3-40f4-9f3d-f5ca86bc045f,0.77551
7f7b4920-d653-4e3a-8113-70130b079c9b,acc63b60-a988-4e48-bf68-78b98b7c6125,0.7
6f5e4b13-e1f1-4a4c-b426-a60ead9faf7a,837f9a69-1103-451f-b24d-e971d7135417,0.85
6f5e4b13-e1f1-4a4c-b426-a60ead9faf7a,a8d35e4d-5504-4410-8134-6f329acdf203,0.77551
6f5e4b13-e1f1-4a4c-b426-a60ead9faf7a,8640b0bf-8c2c-499e-88c1-c603e367dc2a,0.620801
146a67a8-eae0-45ea-b93d-08c5fd9ed2d4,7d4938ac-745b-4ddc-a0bc-e2f8535411b8,0.85
146a67a8-eae0-45ea-b93d-08c5fd9ed2d4,5a5e08da-bed0-44f8-bf8b-e0a7c3adff45,0.85
146a67a8-eae0-45ea-b93d-08c5fd9ed2d4,2c6d632d-9a47-4dae-9bc1-6e41b40eca3f,0.7225
7d4938ac-745b-4ddc-a0bc-e2f8535411b8,146a67a8-eae0-45ea-b93d-08c5fd9ed2d4,0.85
7d4938ac-745b-4ddc-a0bc-e2f8535411b8,2c6d632d-9a47-4dae-9bc1-6e41b40eca3f,0.85
7d4938ac-745b-4ddc-a0bc-e2f8535411b8,5a5e08da-bed0-44f8-bf8b-e0a7c3adff45,0.7225
25971e2e-305e-4301-a5f9-24b276ab37a1,28b82b56-298a-4050-ad03-47dab37e4d2e,0.85
25971e2e-305e-4301-a5f9-24b276ab37a1,02871910-2424-46d2-bd2c-52a716b09c00,0.7225
25971e2e-305e-4301-a5f9-24b276ab37a1,9195d6ad-120f-4ae2-8e69-462ca56c3fc0,0.706395
7c8f99f0-5cae-4a08-9649-1b870e55e903,c64aac64-f8db-475b-8584-da8551b0a712,0.85
7c8f99f0-5cae-4a08-9649-1b870e55e903,341ae37b-3e39-44f4-99f5-566fab316e0c,0.85
7c8f99f0-5cae-4a08-9649-1b870e55e903,bf42879f-e641-475a-8b19-c5df8f6cee7a,0.7225
c64aac64-f8db-475b-8584-da8551b0a712,7c8f99f0-5cae-4a08-9649-1b870e55e903,0.85
c64aac64-f8db-475b-8584-da8551b0a712,bf42879f-e641-475a-8b19-c5df8f6cee7a,0.85
c64aac64-f8db-475b-8584-da8551b0a712,341ae37b-3e39-44f4-99f5-566fab316e0c,0.7225
1c87a6a3-bdea-45bf-b259-aee417734726,d8944d3a-4560-4fd1-855a-6e1dfb5b61cf,0.665
1c87a6a3-bdea-45bf-b259-aee417734726,7f5526bc-f85b-4e06-a48f-347803d73e22,0.65875
1c87a6a3-bdea-45bf-b259-aee417734726,e5067fef-17ee-4539-8719-0f3070b72b90,0.6
c71e84b2-b968-4ce2-8218-bf3f1e482ea0,e63d7e85-caef-4f2f-a89b-3889907f7e74,0.7
c71e84b2-b968-4ce2-8218-bf3f1e482ea0,e0bfc6b2-19de-475e-ba88-6d6081204ed9,0.7
c71e84b2-b968-4ce2-8218-bf3f1e482ea0,1b2f9cc9-f2a2-4fb2-894a-32264077d6fe,0.7
2c4f5100-fe7a-4ac2-8be5-de8348728af0,82fc492f-0adc-49bd-8458-69bb1f0f318e,0.595
2c4f5100-fe7a-4ac2-8be5-de8348728af0,26ea35b5-2ccf-4fdc-884f-50a7c3a000b8,0.595
2c4f5100-fe7a-4ac2-8be5-de8348728af0,54ebb88a-f9a0-4f41-9a28-20e72c87f491,0.51
04003cf6-de5c-4842-9b0e-0e6c0b0be5cd,9c779f8b-bd59-4351-a876-8934a07614bc,1.0
04003cf6-de5c-4842-9b0e-0e6c0b0be5cd,d41aea8a-0c5a-47d5-b389-d0593bfe32cb,0.7
04003cf6-de5c-4842-9b0e-0e6c0b0be5cd,e46da0fc-64a2-40da-9482-0978978d74e7,0.6
9c779f8b-bd59-4351-a876-8934a07614bc,04003cf6-de5c-4842-9b0e-0e6c0b0be5cd,1.0
9c779f8b-bd59-4351-a876-8934a07614bc,d41aea8a-0c5a-47d5-b389-d0593bfe32cb,0.7
9c779f8b-bd59-4351-a876-8934a07614bc,e46da0fc-64a2-40da-9482-0978978d74e7,0.6
9114ca51-0bae-45ef-9a82-8bef4a6e9cf8,1b2f9cc9-f2a2-4fb2-894a-32264077d6fe,0.7
9114ca51-0bae-45ef-9a82-8bef4a6e9cf8,a02c7888-ca2a-4958-9ee2-36191ad749d4,0.7
9114ca51-0bae-45ef-9a82-8bef4a6e9cf8,0447535e-6e0c-4992-a80a-a2b05b2e80fc,0.7
75a6811c-6d0b-4122-85d0-260989db9672,ff41f06c-3b42-4ca1-837e-6b6fa5c7e16b,0.85
75a6811c-6d0b-4122-85d0-260989db9672,214495fa-9e1c-4cee-80f0-2efb0d3e8d68,0.51
75a6811c-6d0b-4122-85d0-260989db9672,97a980bc-618b-4514-9e91-f64d6372af33,0.51
9bc1c99a-5363-4d71-9e5d-70e7e69f988c,fc8cf4d1-ac28-4a43-8661-5a9c39e86369,0.85
9bc1c99a-5363-4d71-9e5d-70e7e69f988c,b895d027-5c42-4455-be0f-a83d981fbb4c,0.85
9bc1c99a-5363-4d71-9e5d-70e7e69f988c,a462a4cb-bbaa-4417-b876-4b8606c6f8db,0.810526
fc8cf4d1-ac28-4a43-8661-5a9c39e86369,9bc1c99a-5363-4d71-9e5d-70e7e69f988c,0.85
fc8cf4d1-ac28-4a43-8661-5a9c39e86369,a29b9c1d-663c-46ef-8950-d567c4f9771b,0.85
fc8cf4d1-ac28-4a43-8661-5a9c39e86369,b895d027-5c42-4455-be0f-a83d981fbb4c,0.7225
b6d00da1-7e7e-44ad-b798-3c3bb216ae45,b19e4dcf-a8b8-4c15-a6b0-a3ad1d6a8a19,0.85
b6d00da1-7e7e-44ad-b798-3c3bb216ae45,88787789-76a4-44ab-8e89-743b83d2b563,0.837368
b6d00da1-7e7e-44ad-b798-3c3bb216ae45,a7674ae7-731c-46ab-94db-a7a972df8849,0.690526
acc63b60-a988-4e48-bf68-78b98b7c6125,52999e61-3e95-4863-80c7-885d6135ff13,0.85
acc63b60-a988-4e48-bf68-78b98b7c6125,1e8ac77e-ffc3-40f4-9f3d-f5ca86bc045f,0.77551
acc63b60-a988-4e48-bf68-78b98b7c6125,7f7b4920-d653-4e3a-8113-70130b079c9b,0.7
24f7379f-db60-41c6-81b0-756923cb472c,6d291a31-0687-457b-bf0f-ed750fadd5c6,1.0
24f7379f-db60-41c6-81b0-756923cb472c,95dbfdef-0c0e-4677-9b11-ac2318981e4e,1.0
24f7379f-db60-41c6-81b0-756923cb472c,5190b002-36f4-497b-b1aa-856762facb07,0.95
52f74dd3-7131-48a6-8de2-a4f2b4b2a4ec,d9800e2e-3aad-49a5-b5cb-d0da367732db,1.0
52f74dd3-7131-48a6-8de2-a4f2b4b2a4ec,1b636cb7-9acc-4872-9c4d-e99af92409b7,1.0
52f74dd3-7131-48a6-8de2-a4f2b4b2a4ec,2d3e3b00-62f8-48fd-a80d-d15a299ed045,1.0
3b00dedd-fcb8-4d71-9ffb-40b92b6cdfe7,f0d6bb5f-55cb-4006-baf2-7bba9b16c0fb,0.85
