config,mean_jaccard@k,top1_changed_pct,mean_rank_change,avg_added,avg_removed
dims_only,0.6420120439249026,24.654622741764076,0.2487590683466972,0.8554729011689692,0.8544102019128587
cat_only,0.4181190223166844,47.71519659936237,0.4345320424158598,1.5069075451647185,1.5015940488841657
cp_only,0.5149840595111583,34.64399574920297,0.30700663349917084,1.2157279489904358,1.2136025504782146
grade_dom,0.6992738221749911,18.703506907545165,0.2398373983739837,0.6992561105207227,0.6971307120085016
